moth,wb,trial,lax_count,lba_count,lsa_count,ldvm_count,ldlm_count,rdlm_count,rdvm_count,rsa_count,rba_count,rax_count,lax1,lba1,lsa1,ldvm1,ldlm1,rdlm1,rdvm1,rsa1,rba1,rax1
2024_11_01,2054,1,1,1,1,2,1,1,1,1,1,2,0.3714953271028037,0.25,0.2570093457943925,-0.2103018932287224,0.2757009345794392,0.2593457943925233,-0.2289953948490533,0.7780373831775701,0.3855140186915888,0.3855140186915888
2024_11_01,2055,1,2,1,1,1,1,1,1,1,1,1,0.2230392156862745,0.2426470588235294,0.2573529411764705,0.2401960784313725,0.2647058823529412,0.2696078431372549,-0.2622249388753055,0.7818627450980392,0.3799019607843137,0.3823529411764705
2024_11_01,2056,1,1,1,1,1,1,1,1,1,1,2,0.3966346153846153,0.2596153846153846,0.2764423076923077,0.2620192307692308,0.2836538461538461,0.28125,-0.2403959185592702,0.8173076923076923,0.3822115384615384,0.3822115384615384
2024_11_01,2057,1,2,1,1,1,1,1,1,1,1,2,0.2624113475177305,0.2884160756501182,0.3144208037825059,0.2860520094562648,0.3073286052009456,0.3049645390070922,-0.2198668813497822,0.8203309692671394,0.4397163120567376,0.4397163120567376
2024_11_01,2058,1,2,1,1,1,1,1,1,1,1,1,0.2680652680652681,0.2657342657342657,0.282051282051282,0.261072261072261,0.289044289044289,0.2913752913752914,-0.2051349716861839,0.7902097902097902,0.3962703962703963,0.3962703962703963
2024_11_01,2059,1,1,1,1,1,1,1,1,1,1,1,0.3040380047505938,0.2517814726840855,0.2755344418052256,0.2517814726840855,0.2802850356294536,0.2707838479809976,-0.2375191948651663,0.7885985748218527,0.3847980997624703,0.3871733966745843
2024_11_01,2060,1,1,1,1,1,1,1,1,1,1,1,0.354066985645933,0.2631578947368421,0.2799043062200957,0.2631578947368421,0.284688995215311,0.284688995215311,-0.2392303811246096,0.7655502392344498,0.4186602870813397,0.4186602870813397
2024_11_01,2061,1,2,1,1,1,1,1,1,1,1,2,0.2669789227166276,0.2740046838407494,0.297423887587822,0.2693208430913349,0.297423887587822,0.3021077283372365,-0.2342038188078523,0.7939110070257611,0.4332552693208431,0.4332552693208431
2024_11_01,2062,1,1,1,2,1,1,1,1,1,1,1,0.25,0.2761904761904762,0.2952380952380952,0.2738095238095238,0.3,0.2952380952380952,-0.2357051071664988,0.7928571428571428,0.4428571428571428,0.4428571428571428
2024_11_01,2063,1,1,1,2,1,1,1,1,1,1,1,0.2261904761904762,0.2714285714285714,0.3023809523809523,0.2738095238095238,0.2952380952380952,0.2904761904761905,-0.2428571428571428,0.7976190476190477,0.4285714285714285,0.4285714285714285
2024_11_01,2064,1,2,1,1,1,1,1,1,1,1,2,0.2511737089201878,0.272300469483568,0.2910798122065727,0.2629107981220657,0.2934272300469484,0.284037558685446,-0.230054644808743,0.7699530516431925,0.4460093896713615,0.4460093896713615
2024_11_01,2066,1,2,1,2,1,1,1,1,1,1,1,0.3569739952718676,0.260047281323877,0.2789598108747045,0.2624113475177305,0.2836879432624113,0.2884160756501182,-0.2269686764773723,0.7919621749408984,0.4018912529550827,0.4018912529550827
2024_11_01,2067,1,1,1,2,1,1,1,1,1,1,3,0.3634146341463414,0.2439024390243902,0.2609756097560975,0.2463414634146341,0.2609756097560975,0.2731707317073171,-0.2487618850408104,0.7804878048780488,0.2560975609756097,0.2536585365853658
2024_11_01,2068,1,1,1,1,1,1,1,1,1,1,2,0.3004926108374384,-0.2167435728411336,0.2832512315270936,0.2610837438423645,0.2832512315270936,0.293103448275862,-0.2561514951758853,0.8078817733990148,0.3719211822660098,0.3719211822660098
2024_11_01,2069,1,2,1,1,1,1,1,1,1,1,1,0.4014423076923077,0.2788461538461538,0.3004807692307692,0.2740384615384615,0.3076923076923077,0.3076923076923077,-0.2211669088374619,0.8197115384615384,0.4134615384615384,0.4134615384615384
2024_11_01,2070,1,1,1,1,2,1,1,1,1,1,1,0.4114942528735632,0.2804597701149425,0.2942528735632184,-0.181628219830628,0.3057471264367816,0.3126436781609195,-0.1954227681721947,0.8,0.425287356321839,0.425287356321839
2024_11_01,2071,1,1,2,1,1,1,1,1,1,1,1,0.3928571428571428,-0.2790364283337173,0.2633928571428571,0.25,0.28125,0.28125,-0.229926016946983,0.7455357142857143,0.4040178571428571,0.40625
2024_11_01,2073,1,1,1,1,1,1,1,1,1,1,1,0.4399038461538461,0.2788461538461538,0.2908653846153846,0.2836538461538461,0.3125,0.3149038461538461,-0.2476122805459336,0.8269230769230769,0.4302884615384615,0.4302884615384615
2024_11_01,2074,1,1,2,1,1,1,1,1,1,1,1,0.4819004524886878,-0.251166652196562,0.2918552036199095,0.2828054298642534,0.3122171945701357,0.3009049773755656,-0.2013858742837297,0.7805429864253394,0.4140271493212669,0.4140271493212669
2024_11_01,2075,1,2,2,1,1,1,1,1,1,1,1,0.2545454545454545,-0.1931798360369788,0.2840909090909091,0.2659090909090909,0.3022727272727272,0.3022727272727272,-0.224997691384246,0.7931818181818182,0.3863636363636363,0.3863636363636363
2024_11_01,2076,1,1,1,1,1,1,1,1,1,1,1,0.3414634146341463,0.2560975609756097,0.2536585365853658,0.2536585365853658,0.2707317073170732,0.2804878048780488,-0.2511778367617784,0.7902439024390244,0.3536585365853658,0.3536585365853658
2024_11_01,2083,1,2,1,1,1,1,1,1,1,2,1,0.2384428223844282,0.24330900243309,0.2652068126520681,0.2311435523114355,0.2603406326034063,0.2627737226277372,-0.245752427184466,0.7956204379562044,-0.4014767374795732,0.2895377128953771
2024_11_01,2087,1,1,1,1,1,1,1,1,1,1,1,0.1912832929782082,-0.3171575863302916,0.2639225181598063,0.2058111380145278,0.2469733656174334,0.234866828087167,-0.2663155305063518,0.7966101694915254,0.3462469733656174,0.3438256658595641
2024_11_01,2091,1,1,1,1,1,1,1,1,1,1,1,0.2740046838407494,-0.2154496989057003,0.2646370023419204,0.2365339578454332,0.2622950819672131,0.2599531615925058,-0.24823552265222,0.7822014051522248,0.360655737704918,0.360655737704918
2024_11_01,2101,1,2,1,1,1,1,1,1,1,1,1,0.238095238095238,0.238095238095238,0.2619047619047619,0.2261904761904762,0.25,0.2428571428571428,-0.2571286527094957,0.7523809523809524,0.3547619047619048,0.3571428571428571
2024_11_01,2102,1,2,1,1,1,1,1,1,1,1,1,0.2058823529411764,0.2352941176470588,0.2769607843137255,0.2181372549019608,0.25,0.2450980392156862,-0.2793922458959134,0.7941176470588235,0.3602941176470588,0.3602941176470588
2024_11_01,2103,1,1,1,1,1,1,1,1,1,1,1,0.2582159624413145,0.2582159624413145,0.272300469483568,0.2511737089201878,0.272300469483568,0.2769953051643192,-0.2324183771869404,0.7910798122065728,0.3685446009389671,0.3685446009389671
2024_11_01,2104,1,1,1,2,1,1,1,1,1,1,1,0.2323943661971831,0.2511737089201878,0.284037558685446,0.2323943661971831,0.272300469483568,0.2558685446009389,-0.2394366197183098,0.7723004694835681,0.3849765258215962,0.3849765258215962
2024_11_01,2105,1,1,1,1,1,1,1,1,1,1,1,0.261574074074074,0.2592592592592592,0.2893518518518518,0.25,0.2847222222222222,0.2638888888888889,-0.2476932418219865,0.7731481481481481,0.3796296296296296,0.3796296296296296
2024_11_01,2106,1,2,1,1,1,1,1,1,1,1,1,0.2058111380145278,0.2421307506053268,0.2857142857142857,0.2203389830508474,0.2542372881355932,0.2445520581113801,-0.2663155305063518,0.8038740920096852,0.360774818401937,0.360774818401937
2024_11_01,2109,1,2,1,3,2,1,1,1,1,1,1,0.2096385542168674,0.236144578313253,0.272289156626506,-0.2289091117216116,0.2554216867469879,0.2337349397590361,-0.2530048076923077,0.7927710843373494,0.3590361445783132,0.3590361445783132
2024_11_01,2110,1,1,1,1,2,1,1,1,1,1,1,0.2357142857142857,0.2452380952380952,0.288095238095238,-0.2166728672409352,0.2738095238095238,0.2428571428571428,-0.2476261339896402,0.7928571428571428,0.3452380952380952,0.3452380952380952
2024_11_01,2111,1,1,1,1,1,1,1,1,1,1,1,0.2311320754716981,0.2523584905660377,0.3726415094339622,0.2287735849056603,0.2665094339622642,0.2523584905660377,-0.2476470588235294,0.7759433962264151,0.3702830188679245,0.3726415094339622
2024_11_01,2113,1,1,1,1,1,1,1,1,1,1,1,0.3706293706293706,0.2540792540792541,0.2983682983682983,0.2400932400932401,0.2680652680652681,0.2564102564102564,-0.2377687582272928,0.7925407925407926,0.3986013986013986,0.3986013986013986
2024_11_01,2114,1,1,1,1,1,1,1,1,1,1,1,0.2511627906976744,0.2488372093023255,0.2790697674418604,0.2302325581395349,0.2697674418604651,0.2651162790697674,-0.2465129611301304,0.7395348837209302,0.3767441860465116,0.3744186046511628
2024_11_01,2116,1,1,1,1,1,1,1,1,1,1,1,0.2505854800936768,0.2740046838407494,0.3138173302107728,0.2505854800936768,0.3021077283372365,0.2763466042154566,-0.2224949012752415,0.8875878220140515,0.405152224824356,0.4074941451990632
2024_11_01,2118,1,1,1,1,1,1,1,1,1,1,1,0.2232779097387173,0.3681710213776722,0.2921615201900237,0.2375296912114014,0.2779097387173396,0.2660332541567696,-0.2375103265359363,0.8028503562945368,0.3895486935866983,0.3895486935866983
2024_11_01,2121,1,1,1,1,1,1,1,1,1,1,1,0.2203389830508474,0.2518159806295399,0.2760290556900726,0.2251815980629539,0.2687651331719128,0.2421307506053268,-0.2566526488953763,0.7651331719128329,0.3583535108958838,0.3583535108958838
2024_11_01,2122,1,2,1,1,1,1,1,1,1,1,2,0.2488479262672811,0.2672811059907834,0.3064516129032258,0.2442396313364055,0.2764976958525346,0.2695852534562212,-0.221224012690991,0.7811059907834101,0.3894009216589861,0.3894009216589861
2024_11_01,2123,1,1,1,1,2,1,1,1,1,1,1,0.3379310344827586,0.3471264367816092,0.2804597701149425,-0.2000010569483786,0.2666666666666666,0.2482758620689655,-0.2390817232486365,0.7816091954022989,0.4,0.4
2024_11_01,2127,1,2,1,1,1,1,1,1,1,1,1,0.2796208530805687,0.2748815165876777,0.3104265402843602,0.2511848341232227,0.3009478672985782,0.2677725118483412,-0.2701245220119619,0.7630331753554502,0.4146919431279621,0.4146919431279621
2024_11_01,2132,1,1,1,1,2,1,1,1,1,1,1,0.3562945368171021,0.2826603325415677,0.3111638954869358,-0.2707900030686351,0.3111638954869358,0.2921615201900237,-0.2446611431234159,0.7695961995249406,0.4133016627078384,0.4133016627078384
2024_11_01,2133,1,1,1,1,1,1,1,1,1,1,1,0.4334085778781038,0.2979683972911964,0.3205417607223476,0.2844243792325056,0.3227990970654628,0.3047404063205418,-0.2122145898867989,0.8081264108352144,0.437923250564334,0.435665914221219
2024_11_01,2134,1,1,1,1,1,1,1,1,1,1,2,0.4040178571428571,0.28125,0.3147321428571428,0.2611607142857143,0.3125,0.2924107142857143,-0.2276842946703736,0.8258928571428571,0.4151785714285714,0.4174107142857143
2024_11_01,2135,1,1,1,1,1,1,1,1,1,1,1,0.4074941451990632,0.2599531615925058,0.2927400468384075,0.2482435597189695,0.2880562060889929,0.2833723653395784,-0.2763163384512683,0.747072599531616,0.3934426229508196,0.3934426229508196
2024_11_01,2137,1,1,1,1,1,1,1,1,1,1,1,0.4033018867924528,0.2641509433962264,0.3018867924528302,0.2570754716981132,0.2995283018867924,0.2783018867924528,-0.2546978243352134,0.7900943396226415,0.419811320754717,0.4221698113207547
2024_11_01,2138,1,1,2,1,1,1,1,1,1,1,1,0.4009433962264151,-0.2405660377358491,0.3136792452830189,0.2735849056603773,0.3042452830188679,0.2830188679245283,-0.2193396226415093,0.8183962264150944,0.4221698113207547,0.4221698113207547
2024_11_05,4237,0,3,1,1,2,1,1,1,1,1,1,0.0406852248394004,-0.2848428453267162,0.436830835117773,-0.5247105045492142,0.2740899357601713,0.3383297644539614,0.2762312633832976,0.715203426124197,-0.3876432707077868,0.6402569593147751
2024_11_05,4238,0,2,1,1,3,1,1,1,1,1,1,0.5924276169265034,-0.3585438972162741,0.4298440979955457,-0.5834689507494647,0.2383073496659243,0.3051224944320713,0.2405345211581291,0.6815144766146993,-0.4565310492505354,0.6102449888641426
2024_11_05,4239,0,1,2,1,2,1,1,1,1,1,1,0.6082949308755761,-0.3939789570693495,0.3894009216589861,-0.3893710160509945,0.2096774193548387,0.2211981566820276,0.2119815668202765,0.6981566820276498,-0.5068735120190461,0.6036866359447005
2024_11_05,4240,0,3,2,1,1,1,1,1,1,2,1,0.0344827586206896,-0.4528759565382826,0.4114942528735632,-0.3149441931256077,0.232183908045977,0.3080459770114943,0.2344827586206896,0.696551724137931,-0.4666691328795501,0.6298850574712643
2024_11_05,4241,0,1,1,1,1,1,1,2,1,2,1,0.6345291479820628,-0.3542801306281983,0.4394618834080717,-0.4596672580935483,0.2309417040358744,0.2488789237668161,-0.3228882203193706,0.7556053811659192,-0.457424978785775,0.6547085201793722
2024_11_05,4242,0,2,1,1,2,1,2,1,1,1,1,0.0289532293986636,-0.3340807174887892,0.44543429844098,-0.5144843049327354,0.2316258351893095,0.1514476614699332,0.2338530066815144,0.6726057906458798,-0.4365321375186846,0.6080178173719376
2024_11_05,4243,0,1,2,1,2,1,1,1,1,2,1,0.5857461024498887,-0.4454342984409799,0.4187082405345211,-0.3585746102449888,0.2316258351893095,0.2383073496659243,0.2360801781737193,0.6726057906458798,-0.4766146993318485,0.6057906458797327
2024_11_05,4244,0,2,1,1,1,1,1,1,1,1,1,0.0339366515837104,-0.3936513043784281,0.4230769230769231,-0.4366362169254978,0.2194570135746606,0.2330316742081448,0.2217194570135746,0.6945701357466063,-0.2488600200093511,0.6244343891402715
2024_11_05,4245,0,2,1,1,1,1,1,1,1,1,1,0.0497737556561085,-0.3574660633484162,0.4253393665158371,-0.4434389140271493,0.2375565610859728,0.2941176470588235,0.2398190045248869,0.7081447963800905,-0.4592760180995475,0.6334841628959276
2024_11_05,4246,0,1,1,1,2,1,1,1,1,1,1,0.5888888888888889,-0.3489028905097771,0.3866666666666666,-0.4822415747810296,0.2466666666666666,0.3,0.2488888888888888,0.6622222222222223,-0.4422399694996538,0.6066666666666667
2024_11_05,4247,0,1,2,1,1,1,1,1,1,1,1,0.5986078886310905,-0.4059927983539094,0.3781902552204176,-0.3665534979423868,0.2088167053364269,0.271461716937355,0.2111368909512761,0.7146171693735499,-0.5196707818930041,0.6125290023201856
2024_11_05,4248,0,2,1,1,1,1,1,1,1,1,1,0.0186480186480186,-0.3752873253116064,0.4032634032634032,-0.5827442939621217,0.261072261072261,0.2937062937062937,0.2657342657342657,0.6946386946386947,-0.4661954351696973,0.6410256410256411
2024_11_05,4249,0,2,1,1,3,1,1,1,1,1,1,0.0,-0.3446216704643671,0.4144144144144144,-0.5721170215552238,0.2477477477477477,0.2545045045045045,0.25,0.6914414414414415,-0.4572431314004347,0.6441441441441441
2024_11_05,4250,0,2,1,1,1,1,1,1,2,1,1,0.0068337129840546,-0.3530661343161342,0.4077448747152619,-0.3485104422604423,0.2619589977220957,0.2938496583143508,0.2642369020501139,-0.0455569205569205,-0.4715141277641278,0.6309794988610479
2024_11_05,4251,0,3,2,1,1,1,1,2,1,1,1,0.058165548098434,-0.3311096648226488,0.4116331096196868,-0.3959892613081679,0.2706935123042505,0.319910514541387,-0.3803286690530426,0.6666666666666666,-0.4273104458184185,0.6219239373601789
2024_11_05,4252,0,1,1,1,2,1,1,1,1,2,1,0.6643518518518519,-0.3749709378923385,0.4097222222222222,-0.5555125005812422,0.2754629629629629,0.2962962962962963,0.2777777777777778,0.75,-0.4883880734276755,0.6597222222222222
2024_11_05,4253,0,2,2,1,2,1,1,1,1,1,1,0.0890868596881959,-0.3897890946502056,0.4387527839643652,-0.2940123456790123,0.2939866369710467,0.3340757238307349,0.2984409799554566,0.7104677060133631,-0.4120627572016461,0.6636971046770601
2024_11_05,4254,0,2,1,1,3,1,1,1,1,1,1,0.0,-0.3246344533746489,0.4074074074074074,-0.5860850198508764,0.2766884531590414,0.3289760348583878,0.2788671023965142,0.6993464052287581,-0.4139633969206934,0.6383442265795207
2024_11_05,4255,0,3,1,1,2,1,1,1,1,1,1,0.0268456375838926,-0.3623949579831932,0.4093959731543624,-0.3579209461562403,0.2818791946308724,0.319910514541387,0.2841163310961969,0.6890380313199105,-0.4585862122626828,0.6375838926174496
2024_11_05,4256,0,2,2,1,2,1,1,1,1,2,1,0.6453089244851259,-0.361537597172423,0.4004576659038901,-0.3569611718917594,0.2791762013729977,0.2906178489702517,0.2837528604118993,0.7093821510297483,-0.4507778901453627,0.6430205949656751
2024_11_05,4257,0,1,1,1,2,1,1,1,1,2,1,0.6357308584686775,-0.3387363335875921,0.4245939675174014,-0.3503368929570302,0.2621809744779582,0.2064965197215777,0.2621809744779582,0.7122969837587007,-0.4593821510297481,0.6380510440835266
2024_11_05,4258,0,2,1,1,2,1,1,1,1,1,1,0.0134529147982062,-0.3296220744639437,0.4035874439461883,-0.3027141500179075,0.2780269058295964,0.3116591928251121,0.2802690582959641,0.7107623318385651,-0.4282844640994099,0.6434977578475336
2024_11_05,4259,0,1,1,1,2,1,1,1,1,1,1,0.6241610738255033,-0.337809296925048,0.4049217002237136,-0.3333350016015374,0.2729306487695749,0.2259507829977628,0.2751677852348993,0.680089485458613,-0.4496666800128122,0.6353467561521253
2024_11_05,4260,0,2,1,1,2,1,1,1,1,2,1,0.0093240093240093,-0.3636023099734666,0.3986013986013986,-0.3566099578585921,0.2703962703962704,0.2284382284382284,0.275058275058275,0.7226107226107226,-0.4778107278497477,0.6596736596736597
2024_11_05,4261,0,2,1,1,2,1,1,1,1,1,1,0.0022988505747126,-0.3264472530527576,0.4367816091954023,-0.3218494044182117,0.2735632183908046,0.2804597701149425,0.2758620689655172,0.7149425287356321,-0.4390945445991318,0.671264367816092
2024_11_05,4262,0,2,1,1,3,1,1,1,1,2,1,0.6569506726457399,-0.313919103088277,0.4080717488789238,-0.3071922651649567,0.2847533632286995,0.2982062780269058,0.2869955156950672,0.7107623318385651,-0.4305176270924941,0.6591928251121076
2024_11_05,4263,0,2,1,1,2,1,1,1,1,1,1,0.6365638766519823,-0.3127876607697235,0.4008810572687225,-0.3083822007588824,0.2709251101321586,0.2731277533039647,0.2731277533039647,0.7004405286343612,-0.4163159710244912,0.6343612334801763
2024_11_05,4264,0,1,1,1,2,1,1,1,1,1,1,0.6410835214446953,-0.3476108266857165,0.3702031602708803,-0.3430964003651228,0.2641083521444695,0.218961625282167,0.2641083521444695,0.6952595936794582,-0.4604714847005596,0.6433408577878104
2024_11_05,4265,0,2,1,1,2,1,1,1,1,2,1,0.639269406392694,-0.3401739023123556,0.4018264840182648,-0.3036451611244517,0.2602739726027397,0.2077625570776255,0.2602739726027397,0.7146118721461188,-0.4474770795518236,0.6621004566210046
2024_11_05,4266,0,2,1,1,2,1,1,2,1,1,1,0.64,-0.3289088681671375,0.3888888888888889,-0.3222417965151008,0.2777777777777778,0.3,-0.4378043718170681,0.7088888888888889,-0.4578055867731778,0.6466666666666666
2024_11_05,4267,0,2,1,1,2,1,1,1,1,1,1,0.6266094420600858,-0.3240590054722818,0.3798283261802575,-0.3176207470854151,0.2510729613733906,0.2854077253218884,0.2553648068669528,0.6716738197424893,-0.4442398286937902,0.6223175965665236
2024_11_05,4269,0,2,1,1,1,1,1,1,1,1,1,0.6164383561643836,-0.3881278538812786,0.3904109589041096,-0.3333333333333333,0.2557077625570776,0.2694063926940639,0.2511415525114155,0.684931506849315,-0.4885844748858448,0.632420091324201
2024_11_05,4270,0,2,1,1,2,1,1,1,1,1,1,0.6275395033860045,-0.3544109177670821,0.3837471783295711,-0.566605989551195,0.2618510158013544,0.218961625282167,0.2641083521444695,0.6817155756207675,-0.4740528199432309,0.6320541760722348
2024_11_05,4271,0,2,1,1,2,1,1,1,1,2,1,0.6339285714285714,-0.343758640972917,0.3816964285714285,-0.3392942430382037,0.2611607142857143,0.2700892857142857,0.2633928571428571,0.6852678571428571,-0.4709939821122434,0.6294642857142857
2024_11_05,4272,0,2,1,1,2,1,1,1,1,1,1,0.6305309734513275,-0.3362898139388205,0.4070796460176991,-0.5177093188268685,0.2831858407079646,0.2234513274336283,0.2853982300884956,0.6836283185840708,-0.4513363292336803,0.6305309734513275
2024_11_05,4273,0,2,1,1,2,1,1,1,1,1,1,0.6302895322939867,-0.347433628318584,0.3964365256124721,-0.3429793510324483,0.2717149220489978,0.2828507795100223,0.2739420935412027,0.688195991091314,-0.4676991150442477,0.6391982182628062
2024_11_05,4274,0,1,1,1,2,1,1,2,1,2,1,0.6349206349206349,-0.3514597547088048,0.4058956916099773,-0.3446573078434731,0.2766439909297052,0.2879818594104308,-0.3333198964012536,0.7006802721088435,-0.4602989045541121,0.6439909297052154
2024_11_05,4275,0,2,1,1,2,1,1,1,1,1,1,0.0318181818181818,-0.3409073379918862,0.4227272727272727,-0.399997943243813,0.3068181818181818,0.3022727272727272,0.3090909090909091,0.7318181818181818,-0.443179539389452,0.6681818181818182
2024_11_05,4276,0,2,1,1,2,1,1,1,1,1,1,0.0266075388026607,-0.3060036202735318,0.4124168514412417,-0.2993513676588897,0.328159645232816,0.3215077605321508,0.3303769401330377,0.738359201773836,-0.4080048270313758,0.6784922394678492
2024_11_05,4277,0,3,1,1,2,1,1,1,1,1,1,0.0372807017543859,-0.2872876709670219,0.4276315789473684,-0.4517653451847827,0.3135964912280701,0.3245614035087719,0.3135964912280701,0.7302631578947368,-0.4122907033725201,0.6666666666666666
2024_11_05,4278,0,1,1,1,2,1,1,1,1,1,1,0.6673960612691466,-0.3085353941622615,0.4266958424507658,-0.3063471998774227,0.299781181619256,0.3194748358862144,0.3019693654266958,0.7221006564551422,-0.4048159426951658,0.6564551422319475
2024_11_05,4279,0,2,2,1,2,1,1,1,1,1,1,0.0811403508771929,-0.3114020177257252,0.4320175438596491,-0.5153484096165173,0.293859649122807,0.3092105263157895,0.2960526315789473,0.7280701754385965,-0.4451733070304382,0.668859649122807
2024_11_05,4280,0,1,1,1,2,1,1,1,1,1,1,0.6589861751152074,-0.3271526517443033,0.4331797235023041,-0.3755343819318411,0.3133640552995391,0.2488479262672811,0.3133640552995391,0.7534562211981567,-0.4630822746521476,0.6797235023041475
2024_11_05,4281,0,2,1,1,2,1,1,1,1,1,1,0.0111856823266219,-0.3065081879526004,0.4228187919463087,-0.4094233459512837,0.2975391498881432,0.3109619686800894,0.3020134228187919,0.7293064876957495,-0.4183724901250822,0.6621923937360179
2024_11_05,4282,0,3,1,1,2,1,1,1,1,2,1,0.0200445434298441,-0.2984439473030077,0.4187082405345211,-0.4454387273179219,0.3162583518930957,0.3251670378619153,0.3184855233853007,0.7260579064587973,-0.4343027591349739,0.6636971046770601
